name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Holy Cross Cemetery,United States,WI,Rock County,Evansville,8037 Union Street,53536,42.7890663,-89.3003171,,,,human,true,
East Side Cemetery,United States,Wisconsin,Dane County,Stoughton,Stoughton,,42.9200175,-89.2017647,,,,human,true,
Skaalen Cemetery,United States,Wisconsin,Dane County,Oak Knoll,Oak Knoll,,42.9435189,-89.2019205,,,,human,true,
Greenwood Cemetery,United States,WI,Green County,Brodhead,4301 County highway T,53520,42.619571,-89.3638046,,,,human,true,
Mount Vernon Cemetery,United States,Wisconsin,Green County,Juda,Juda,,42.5955144,-89.5035198,,,,human,true,
Exeter Cemetery,United States,Wisconsin,Green County,Attica,Attica,,42.784322,-89.5166184,,,,human,true,
Mount Hope Cemetery,United States,Wisconsin,Rock County,Avon,Avon,,42.5341454,-89.3954358,,,,human,true,
St. Patrick's Catholic Cemetary,United States,Wisconsin,Green County,Albany,Albany,,42.7053367,-89.4326537,,,,human,true,
Peace EUB Cemetery,United States,Wisconsin,Green County,Brooklyn,Brooklyn,,42.7843008,-89.3903781,,,,human,true,
Jug Prairie Cemetery,United States,Wisconsin,Green County,Brooklyn,Brooklyn,,42.8141858,-89.4096627,,,,human,true,
Mt. Hope Cemetery,United States,Wisconsin,Green County,Brooklyn,Brooklyn,,42.8501699,-89.3673503,,,,human,true,
Pioneer - Old Cadiz Cemetery,United States,Wisconsin,Green County,Martintown,Martintown,,42.5350516,-89.7639698,,,,human,true,
Saucerman Cemetery,United States,Wisconsin,Green County,Browntown,Browntown,,42.5484052,-89.7639033,,,,human,true,
Jordan Lutheran Cemetery,United States,Wisconsin,Green County,Browntown,Browntown,,42.6110882,-89.8033367,,,,human,true,
Lewis Cemetery,United States,Wisconsin,Lafayette County,Woodford,Woodford,,42.6564966,-89.788731,,,,human,true,
Shook's Prairie Cemetery,United States,WI,Green County,Postville,County Highway C,,42.7199468,-89.7426245,,,,human,true,
Union Cemetery,United States,WI,Green County,Monroe,State Highway 81,53566,42.6398181,-89.6853298,,,,human,true,
Adams Lutheran Cemetery,United States,Wisconsin,Green County,Postville,Postville,,42.7647573,-89.7724493,,,,human,true,
East Dayton Cemetery,United States,Wisconsin,Green County,Dayton,Dayton,,42.8304112,-89.5032281,,,,human,true,
Maple Grove Cemetery,United States,Wisconsin,Rock County,Orfordville,Orfordville,,42.6223,-89.2446473,,,,human,true,
Roselawn Memorial Park Cemetery,United States,Wisconsin,Dane County,Monona,Monona,,43.0502137,-89.319709,,,,human,true,
Middleton Junction Cemetery,United States,Wisconsin,Dane County,Middleton Junction,Middleton Junction,,43.0613833,-89.5293565,,,,human,true,
Moores Cemetery,United States,Wisconsin,Green County,Decatur,Decatur,,42.6291654,-89.4651695,,,,human,true,
Riverside Cemetery,United States,Wisconsin,Dane County,Stoughton,Stoughton,,42.9121151,-89.2211409,,,,human,true,
Pickett Cemetery,United States,Wisconsin,Lafayette County,Woodford,Woodford,,42.6601699,-89.8739332,,,,human,true,
Paoli Cemetery,United States,Wisconsin,Dane County,Paoli,Paoli,,42.921798,-89.5299487,,,,human,true,
Old Baptist Union Cemetery,United States,WI,Rock County,Evansville,10300 US Highway 14,53536,42.8228681,-89.2997407,,,,human,true,
Oak Hill Cemetery,United States,Wisconsin,Rock County,Anderson,Anderson,,42.7041775,-89.0443367,,,,human,true,
Bethel Hawthorne Cemetery,United States,Wisconsin,Green County,Monroe Estates,Monroe Estates,,42.5716963,-89.6750738,,,,human,true,
Kelley-Franklin Cemetery,United States,WI,Green County,Browntown,Browntown,,42.587561,-89.7304232,,,,human,true,
Allen Michael Cemetery,United States,Wisconsin,Green County,Browntown,Browntown,,42.582225,-89.7611122,,,,human,true,
Old Calvary Cemetery,United States,WI,Green County,Monroe,State Highway 11,53566,42.6024324,-89.6822572,,,,human,true,
Frenchtown Cemetery,United States,Wisconsin,Dane County,Basco,Basco,,42.8950286,-89.5026988,,,,human,true,
Johnson Cemetery,United States,Wisconsin,Green County,Twin Grove,Twin Grove,,42.5033989,-89.578347,,,,human,true,
Richland English Lutheran Cemetery,United States,WI,Green County,Swisshaven Mobile Home Park,Swisshaven Mobile Home Park,,42.5908089,-89.5824951,,,,human,true,
Washington Reformation Cemetery,United States,Wisconsin,Green County,Schultz,Schultz,,42.7234914,-89.680921,,,,human,true,
Union Benkert Cemetery,United States,Wisconsin,Green County,Schultz,Schultz,,42.7158458,-89.6546107,,,,human,true,
Ula Cemetery,United States,Wisconsin,Iowa County,Moscow,Moscow,,42.8139891,-89.8063529,,,,human,true,
Saint Francis Cemetery,United States,WI,Lafayette County,Argyle,Argyle,,42.7183894,-89.79455,,,,human,true,
Oakley - Union Cemetery,United States,Wisconsin,Green County,Oakley,Oakley,,42.5237972,-89.478331,,,,human,true,
Twin Grove Lutheran Cemetery,United States,Wisconsin,Green County,Twin Grove,Twin Grove,,42.5351962,-89.5428951,,,,human,true,
Zwingli Cemetery,United States,WI,Green County,Monticello,East Lake Avenue,53570,42.7459187,-89.5908977,,,,human,true,
Scotch Hill Cemetery,United States,Wisconsin,Rock County,Spring Valley,Spring Valley,,42.6514691,-89.3485797,,,,human,true,
